a_bef_b,distance,vb_acc,va_acc
100,14.011318572799478,0.14879487841795827,0.14871335561378785
100,14.132010977806505,0.2101193943083449,0.20995777202286117
100,14.252706321278563,0.24122417202947835,0.24097247669457372
100,14.37340403337387,0.2674749006314751,0.26730693706952213
100,14.494103797385979,0.2891209596893387,0.28896936877901586
100,14.614805866463941,0.2922471464480201,0.292059557196017
100,14.73551005860898,0.2931622496039637,0.2931017792316282
100,14.85621629870735,0.29218191919194597,0.29211475481143306
100,14.976925122199166,0.2808236054173933,0.2807604155828208
100,15.097636198953458,0.2688910873285456,0.268952310892889
100,15.218349471009612,0.2567081135100513,0.2566993555249513
100,15.339065714320641,0.23952184267575066,0.23952050513092854
100,15.45978419293217,0.22273778734581176,0.22274729256806095
100,15.580504570191001,0.2063739910773528,0.20638770824176456
100,15.701227086155503,0.18844417326946797,0.1884530350128775
100,15.821951051414272,0.17127479224414852,0.1713130093587667
100,15.942675673938117,0.15494083837242706,0.1549609712083415
100,16.06340080628223,0.13890753210010903,0.1389194393063645
100,16.184125580235218,0.12374783774718431,0.12376611524284802
100,16.304848997893128,0.10946156728476827,0.10948680243337595
100,16.425570566892382,0.0961900661047201,0.0962847295862096
100,16.546288166364526,0.08388338691387436,0.08391874558841747
100,16.66699938593187,0.0723335721644867,0.07237918792611817
100,16.78770271107999,0.06203791425964938,0.06151469439685855
100,16.908400305325273,0.051482956144527664,0.05152939884677704
100,17.029096742404807,0.04237221211280692,0.042419570059143284
100,17.149791811576115,0.03405324813553116,0.03410555935505004
100,17.27048604032958,0.026637019289581693,0.026690215880997972
100,17.391179943722623,0.020123525548621034,0.02017448291460309
100,17.511871157298707,0.01483016130840319,0.01624617385874993
100,17.63255061045603,0.010301151302472441,0.011571606119142132
100,17.753220111713947,0.0065364955408589095,0.006156074428397928
100,17.87389534519465,0.004244171897062407,0.0020376513734971548
100,17.994591554310546,0.0023688303445199483,-0.000360823123128939
100,18.11531441136558,0.0008668185856535625,-0.0010402300953806364
100,18.236058548912343,0.0006225486502485197,-0.0008403874982819482
100,18.356819450982982,0.00040035280362575246,-0.0006566757627876053
100,18.4775927657745,0.00020690781148855573,-0.0004890557717502096
100,18.598375241188744,7.16637922960116e-05,-0.0003649827501614565
100,18.719164441231637,-4.976379486695703e-05,-0.00025184400644853835
100,18.839957435470797,-0.00016265888048407182,-0.0001497103889365481
100,18.96075207707116,-0.00022347528814752578,-7.95700007831317e-05
100,19.081546906093664,-0.00027714628308845175,-1.5966010814668072e-05
100,19.202340214763126,-0.00033027954789276404,3.9838600672776676e-05
100,19.32313055082569,-0.0003438191193163851,7.391765233619028e-05
100,19.443917253865656,-0.0003567622338934084,0.00010407622672027885
100,19.564699634295902,-0.00037285708567826785,0.00012985907311898666
100,19.685476550651984,-0.00035429932092707206,0.00014136425433939722
100,19.806247898037608,-0.0003474149505688918,0.00015156122206171633
100,19.927013470311177,-0.00033885798362065246,0.00015828362843845172
100,20.047770478985292,-0.0003313110649412475,0.00012065996177061073
100,20.168518684243374,-0.00031687803706204385,0.00010083172536692761
100,20.28925917515804,-0.0002950120184614986,0.0001521405076665207
100,20.409993692118807,-0.00024266518598327165,0.0001395016317328049
100,20.53072454601758,-0.00021352195532245557,0.00013449200185841872
100,20.651451963208963,-0.00019576925832478234,0.00012762406624690253
100,20.772176220877178,-0.00017436250640630977,0.00011844364579668019
100,20.8928972880266,-0.00017850294302964044,0.00010969897343053742
100,21.013615171548604,-0.00019949155013508624,0.00010148910178753774
100,21.134330265193526,-0.00016914217871088162,9.2839492955825e-05
100,21.255043333658968,-0.00011163553209543642,8.46293307596619e-05
100,21.375755108413486,-9.492230841777228e-05,7.680781008925396e-05
100,21.496465831191774,-9.222486095363264e-05,0.00011894728538547046
100,21.61717474736454,-7.557425223116435e-05,5.458962443142524e-05
100,21.737881672464255,-4.931942858046089e-05,4.177418150656584e-05
100,21.858587804615134,3.886475470842335e-06,2.247182819612956e-05
100,21.979293985271312,-4.308623627289614e-06,2.4363690600645284e-05
100,22.099999993987254,-8.521872274775878e-06,2.1428066825259375e-05
100,22.220705297258696,1.0988220108070273e-06,1.0818711002760693e-05
