a_bef_b,distance,va_acc,vb_acc
100,15.64760180097831,0.148812074103209,0.14873513587025836
100,15.602866968909519,0.21014776028504667,0.2099905098501827
100,15.558136031751975,0.24127159767997164,0.241037513071247
100,15.513408153238986,0.2675265485705671,0.26736455793442326
100,15.468683018783194,0.2891488581166043,0.28901230234777203
100,15.423961037488718,0.29228138918049723,0.2921385338841274
100,15.379241638101925,0.293208162082728,0.29314862782460765
100,15.334524879075248,0.2921954833585351,0.29213961425557505
100,15.28981117715936,0.28083531300660813,0.2807827747137324
100,15.245099946809567,0.26898361735646875,0.2689605701921229
100,15.200391630379087,0.2567091401682609,0.25670851612834283
100,15.155686132793397,0.2395072140048913,0.239493376949293
100,15.110982260940618,0.22273977287041155,0.2227129872362302
100,15.066280145765795,0.2063688513804879,0.20634759023025145
100,15.021579244689596,0.18837056154153567,0.18835227513966202
100,14.976878467793787,0.17129521449617127,0.17121439952028886
100,14.932177508569987,0.15493364674135957,0.15485956000622547
100,14.887475552594392,0.13877790110205723,0.13877669811951407
100,14.84277150233094,0.1237406684429087,0.12364811052406925
100,14.798064825101047,0.1094540455495755,0.10939103966220805
100,14.753354529123142,0.09623665312470192,0.09618426800856081
100,14.708636629008843,0.0838753084731242,0.08386028787685457
100,14.663910954275886,0.07232504525542806,0.07235303001351394
100,14.619177680493747,0.0614621138001231,0.0615053132944084
100,14.574444626728404,0.05147539728540992,0.051536357334556845
100,14.52971187281186,0.04236515766053123,0.04244013590003951
100,14.48498016730869,0.03404634638427952,0.034150800735836345
100,14.440250053819584,0.0266304280242799,0.02673412731236455
100,14.395521910036777,0.020117402549945065,0.02022421002450152
100,14.35079423392099,0.014825136383542183,0.016021870546306154
100,14.306058186817822,0.010297120015884167,0.012242321502284588
100,14.261306222056268,0.006307477957466541,0.008887373914709158
100,14.216534573467836,0.004267800315102899,0.005381552300372802
100,14.17175292911958,0.0023647841301266473,0.002508134205569524
100,14.126971628681886,0.000865871584057521,0.00026286743177204755
100,14.08219806991412,0.0005880072251950445,-0.0005440638136149698
100,14.037436707947546,0.00037948292840517175,-0.0011521022396604108
100,13.992691418412937,0.00018240372439715298,-0.001563594135317565
100,13.947962721355875,5.621286415791809e-05,-0.0013728785090552254
100,13.90324784664769,-6.772204168020467e-05,-0.0012172088863652238
100,13.858541367941362,-0.00016323888184077343,-0.0010114682175806414
100,13.8138379812417,-0.00022065301527782806,-0.0008527012819553844
100,13.769137579570707,-0.0002786883192758711,-0.0007483594285159199
100,13.724441307296386,-0.0003179820932328074,-0.000629339483043019
100,13.6797483965725,-0.00033393802187734633,-0.0005309651940897112
100,13.635057690667283,-0.0003524332743295602,-0.0004398410787816768
100,13.590368147893734,-0.00035653922769344527,-0.0003559671736375264
100,13.545678963611538,-0.00037855183759985886,-0.00028985845626958623
100,13.500989356648347,-0.00039074986648044184,-0.00022901373726428098
100,13.45629867178195,-0.00039711362818165057,-0.00017351302879281983
100,13.411606309766482,-0.00037182740241374504,-0.00013222157906266944
100,13.366911060081181,-0.00033527827673923206,-9.443132471417831e-05
100,13.32221267614073,-0.00029702210572447375,-5.970589997261589e-05
100,13.277511470297725,-0.00023166182357768611,-3.495656482486321e-05
100,13.232807951402664,-0.00020395562379875407,-1.2412405898440388e-05
100,13.188102115202629,-0.0001748933285106398,6.578912526943134e-06
100,13.143394269356783,-0.00014042007898125143,1.9730727026301296e-05
100,13.09868465892071,-0.00013847742325682208,3.0020810943904737e-05
100,13.053973169335693,-0.0001268656651168611,3.880869162234379e-05
100,13.009259703751871,-0.00018234526541425786,4.362559048450599e-05
100,12.964543843613809,-0.00018910474370367676,4.6778347351789e-05
100,12.919825827929149,-0.00012312117165439655,4.91666151642315e-05
100,12.875106617737572,-2.925931432170229e-05,4.898744212579166e-05
100,12.83038704594411,1.757535251876208e-05,4.823020010961028e-05
100,12.785667045374652,1.087261306973254e-05,4.7362374268232256e-05
100,12.740946488742468,5.290471508102365e-06,4.472162404847013e-05
100,12.696225438178706,1.3712720301320786e-06,4.227906492324892e-05
