va_acc,vb_acc
0.1487006448897073,0.14870830327595308
0.20994138858760483,0.20994392921899524
0.24094355226746694,0.24094809245279955
0.2672819655902296,0.2672828321644231
0.28894419129403803,0.2889440881006417
0.29202705946451263,0.2920271561112695
0.29307792798632176,0.29307773682065735
0.292095337372065,0.2920956939083731
0.2807459435097234,0.28074629314891963
0.26894885930329315,0.26894884796784085
0.25670437620807846,0.25670430552792595
0.2395337887941315,0.2395335576355715
0.222768066749238,0.222768572507513
0.2064092712551522,0.20641038270003823
0.18848780088925882,0.1884852335661543
0.17134745293815962,0.1713448231041582
0.15499142189654502,0.15498922171338744
0.13895713204954507,0.13895340085410882
0.12378938316040726,0.12379372102195987
0.10951081795665842,0.10950955301648438
0.09645770314831384,0.0963071263488305
0.08421313211770637,0.08393377804267198
0.07277864056092075,0.07238790635241835
0.06178219394415192,0.061520929374894756
0.0516889230609165,0.05153130026808565
0.04248199804927334,0.04241799237966382
0.03482752710600086,0.034098549469406096
0.027884369226746135,0.026681073958878237
0.021651404783503515,0.02016507025403017
0.015477509245803552,0.016231209469831094
0.010251058835392776,0.011558965939771241
0.005959960293707214,0.006148722080204482
0.0035920239947542024,0.0020352905193151568
0.0016412868782631612,-0.0003611457707932964
0.00012281223877720466,-0.0010397575047415603
-0.0004239114485737147,-0.00038146024606171665
-0.0008319547228269164,1.1595013044082253e-05
-0.0010881319677201785,0.00013846873730869494
-0.0009463862188615034,5.224480176972416e-05
-0.0007461867159441893,6.859491519009419e-07
-0.0007140152935626845,-1.6990034308837125e-05
-0.000621667189761291,-1.3891373944938455e-05
-0.0005281776438462383,-1.1096028981675151e-05
-0.0004415839763279512,-8.456468952465129e-06
-0.0003705629581954797,-6.674541699097592e-06
-0.0003048511746352526,-4.7394122254717614e-06
-0.0002444502297132482,-2.596731520897071e-06
-0.00019727590302179703,-6.181853790575926e-07
-0.0001539220828093907,9.318798325200243e-07
-0.00011438437044229657,1.962836544175709e-06
-8.518485097648043e-05,2.764129265968255e-06
-5.8562189561825966e-05,-1.0469666809175905e-06
-3.451526362097589e-05,1.4257989089763525e-06
-1.804252672548058e-05,1.1591740833018745e-06
-3.8084320252157285e-06,1.6347816780280224e-06
4.637375056634397e-07,1.4534691462146727e-06
1.74290646151925e-05,-3.6422335604706143e-06
2.4046621561675217e-05,1.7493923485181814e-06
3.000863353239255e-05,2.1078562539680098e-06
3.348432953725974e-05,2.2949146388640763e-06
3.840631895622392e-05,-2.5771506954435412e-06
3.706194763613257e-05,1.9793802047965975e-06
3.674686233301141e-05,4.1887250083640585e-06
3.6506943407876476e-05,2.821230665599314e-06
3.6048486026748346e-05,2.0167293235873516e-06
3.6116641181569174e-05,-1.9218010301104335e-05
3.274048632643818e-05,-6.064403085341966e-06
3.105177834004935e-05,1.2640869280917056e-06
2.8850621042841644e-05,2.0365251391663515e-06
2.6698020637906868e-05,2.2867614966157006e-06
2.4256209804301044e-05,2.1622781263642844e-05
2.2204824635357923e-05,8.346245052147708e-06
2.0076868689643922e-05,6.355028744579001e-06
1.8071331469537948e-05,4.525346347443249e-06
1.610318264996228e-05,3.2136443492346034e-06
1.4064744602337919e-05,2.029606444161685e-06
1.2524632151498502e-05,9.72009013824502e-07
1.1140281875417286e-05,2.768347216902018e-07
9.691357941857472e-06,-3.4886307743032625e-07
8.343719253953508e-06,-9.045078054222415e-07
7.161707409705247e-06,-1.2226775766982712e-06
6.065718307353699e-06,-1.5019654868421419e-06
5.097749008897001e-06,-1.7413537410545114e-06
4.276139858549756e-06,-1.8290532812661244e-06
3.524536119693318e-06,-1.8969763747474738e-06
2.7519353732445534e-06,-6.149451020287051e-06
1.952076229775698e-06,-2.7378256070915936e-06
1.7427984058060782e-06,-3.0350029855177064e-06
1.299890497575048e-06,-3.059583133054103e-06
9.746690724479362e-07,-2.6916955966911976e-06
6.744653467460405e-07,-1.1474699671452668e-06
1.7475071102342397e-07,-2.2730378330065798e-06
2.0551958702313542e-07,-2.1562968146439493e-06
3.626517559870796e-08,-1.7922548676905225e-06
-1.1283890581015446e-07,-1.2904161470411266e-06
-2.062613690030083e-07,-4.351708138696127e-07
2.765600679768148e-07,-8.955934677690453e-07
-3.4960582790724245e-07,-7.086124390326932e-07
-4.671389159446968e-07,-5.614728782183463e-07
-4.700485378440856e-07,-4.479751864731115e-07
-4.695335942405629e-07,-3.253256120334379e-07
2.855719134413141e-07,-1.2641692300881973e-07
-1.2626580800802163e-08,-1.042594071477445e-07
-4.1506445362958944e-07,-7.52580479805735e-08
-4.0516135678941666e-07,-2.4534250799213296e-07
-3.9224339769074003e-07,-7.417220307974466e-08
1.3690312611728783e-06,-1.5255692852772733e-08
1.0660169578823132e-06,-1.2594973191561037e-08
5.441756392888089e-07,1.2259940309647468e-08
2.2072306005014733e-07,-2.298246475193386e-07
-1.450659804078638e-07,-2.687914150002825e-07
-2.837075631048674e-07,-1.312476157297259e-07
4.195160440377023e-07,-9.42779858618012e-08
2.695921431704016e-06,-1.0746578966582734e-07
2.683239127357025e-07,-1.4554782109959799e-07
-3.079949833489144e-06,-2.3661783165436014e-08
-1.8806126848416445e-07,2.4097031111526877e-08
4.075976452083539e-08,4.810440117057703e-08
-7.227140421358687e-08,6.837064446206956e-08
-1.2768948001855396e-08,-4.680581251999789e-08
-1.0276761726529671e-07,8.106032651325578e-08
