a_bef_b,distance,va_acc,vb_acc
100,9.451080455245314,0.14870769031129932,0.14870866253988388
100,9.25871877913719,0.209942483622421,0.20994490063361806
100,9.066357391321331,0.24094710451197218,0.24095210766420014
100,8.873996203769009,0.26728132398687204,0.26728666741244905
100,8.681635178470826,0.28894246837559656,0.28894745470461747
100,8.489274242611106,0.2920245010973429,0.2920324831063024
100,8.296913355873835,0.2930754729431069,0.29308164007362836
100,8.104552476778924,0.2920940021579878,0.2920984643589721
100,7.912693485862879,0.37262674854873856,0.08392745186688898
100,7.723680144435812,0.42491264865103656,-0.10282284743328307
100,7.539902808946031,0.4489515520899373,-0.2681523360799096
100,7.363047609071279,0.38028904271734615,-0.36283982081589067
100,7.193618249657189,0.31725676535329167,-0.4454386521632368
100,7.031810406352271,0.2598544969628815,-0.5159483721864634
100,6.8776959285271,0.2069757032708056,-0.5415797925707948
100,6.731067099353758,0.16009878824427823,-0.5613465527653507
100,6.591652814177665,0.11922331805228331,-0.5752477074084109
100,6.459164831574021,0.09256675660561996,-0.562907862490152
100,6.333228186938118,0.06381067096628854,-0.5485747459556504
100,6.213412014841913,0.032955079496316125,-0.5322479612001672
100,6.099237647922852,0.010862591524696746,-0.5023762403586531
100,5.990203482463261,-0.0019940825855931715,-0.47270982786872334
100,5.885884317202018,-0.005614946669418682,-0.443250006997276
100,5.7875628271939386,0.19228585413961446,-1.0605804741517209
100,5.7013471550693495,0.3682305318275596,-1.1924818300580902
100,5.6303157008293345,0.5222190408684622,-0.8389554104861573
100,5.572222342297381,0.40358297337525584,-0.28665949642937816
100,5.5212301975522875,0.29507456244264246,0.0372650099638949
100,5.473014940326709,0.19669384203174237,0.13281819349683685
100,5.426261593432589,0.3240851673572827,-0.0895157395823301
100,5.383611598601902,0.43617086096779534,-0.28792337744373553
100,5.348169846477667,0.5329515350103093,-0.46240362079227904
100,5.320471331404725,0.11747825939223044,0.09151457779651065
100,5.293350284070242,-0.2089312080078677,0.35322122603372624
100,5.2609255687066865,-0.446276568175559,0.32271637134587366
100,5.221851350665871,-0.20553445379701188,0.06356074393505434
100,5.180043695739016,0.011068379040828516,-0.168687817956755
100,5.139991048820934,0.20353189540102587,-0.37402808710092517
100,5.103879077876259,-0.05270128499348819,0.02076925806604293
100,5.067248278654007,-0.2505292092899232,0.21470263251196633
100,5.026181137845331,-0.38995284181618944,0.2077819886962685
100,4.980066246558801,-0.14924982691734104,-0.02915457080229359
100,4.932709128138777,0.06698880997141345,-0.2409788288266963
100,4.888390415252978,0.25876307454432396,-0.4276937987624726
100,4.8478747731832845,-0.536313638928976,0.062402948662488474
100,4.801990432883057,-0.8444658837318018,0.297045528688624
100,4.745309499985064,-0.6656947368564995,0.27624589463092664
100,4.682088671463538,0.4039718937327265,-0.6488471530153761
100,4.6290022382705756,1.2247133898243563,-1.3503402554200612
100,4.601272542676526,1.7965297458005993,-1.828234423050708
100,4.59968932328745,-0.40277031102783856,0.49828256481060995
100,4.591106441323516,-1.435292261509426,1.5784934114886469
100,4.554396574197924,-1.3010350756226918,1.4123993657888856
100,4.502613467099037,-5,-5
