a_bef_b,distance,va_acc,vb_acc
100,14.46231400974943,0.14870846909589366,0.14888447637069158
100,14.808503663878371,0.20994442334632563,0.21024686919478883
100,15.15469614559645,0.24095028321451561,0.2414316237033753
100,15.500891028328109,0.2672850601374556,0.26765170786548814
100,15.847088333121814,0.2889461278588538,0.2892459877482555
100,16.193288247920623,0.2920300072325686,0.2922462419681642
100,16.53949091497072,0.29308039175454953,0.2933031386917126
100,16.885696833943722,0.29209770687140807,0.2922425537287615
100,17.23190559131359,0.2807485627236635,0.2808280855548737
100,17.578117499295143,0.26895033018646525,0.2690010838947186
100,17.92433331457048,0.2567054884762236,0.2566775203872013
100,18.27055203883483,0.23953361653340266,0.23948599237843388
100,18.616774110877884,0.22276790771725608,0.22270673971215407
100,18.962999451610784,0.206409234797391,0.20615168611544638
100,19.30922686860346,0.18848297746922216,0.18837860457410055
100,19.655457076290844,0.17134288782112855,0.171232959033537
100,20.001688996794048,0.15498657171888122,0.154869714160993
100,20.347921816566018,0.13895039250430213,0.13886874506807126
100,20.69415538460057,0.12379154504168711,0.12308067362866011
100,21.0403858438391,0.10950798697012884,0.10939640661006485
100,21.386612412443597,0.09630601125420506,0.0961743024302675
100,21.732832854135072,0.08393278075113111,0.08391159950448573
100,22.079053686909006,0.07238732826729828,0.07229783318650125
100,22.42526895305343,0.06306687121485903,0.06144059236011215
100,22.77146663269079,0.054066551687529864,0.0514592121623026
100,23.11763704484607,0.045385332074702335,0.04235369446434978
100,23.463758931093317,0.04518764923567181,0.034039880743009114
100,23.809774748347873,0.03755824075311929,0.026628029123785372
100,24.155686793305552,0.0224956178022373,0.020118139523747258
100,24.50157357361104,0.007555561041654791,0.014826577981948622
100,24.847524589891513,-0.00117382705254692,0.0102992477099577
100,25.193582675521426,-0.0036923081345225767,0.006765605924640402
100,25.539738187134255,-0.0013570952437056097,0.004310090372295257
100,25.885950318487925,3.6707102895095574e-05,0.0023941863833471496
100,26.23218596517094,0.0004890655326021938,0.0008654636303380961
100,26.57842771433298,0.00018333367210608643,0.0006073672789420137
100,26.924673410693806,-1.569569243269274e-06,0.00037840642268147405
100,27.27092295001435,-6.257862912669523e-05,0.00018429792333169657
100,27.61717530000874,-2.342762003651562e-05,5.092350459112186e-05
100,27.963429195138488,2.002765524300465e-07,-6.382007612873867e-05
100,28.309683361745645,7.960071707501963e-06,-0.00015794002350234088
100,28.65593693186853,2.974307603608733e-06,-0.00026357668370777064
100,29.002188965470655,-2.555528822336417e-08,-0.0003507805639776088
100,29.34843856910934,-1.0082905648785157e-06,-0.0004213970013738948
100,29.694685288216803,5.044061470818712e-08,-0.0003947607115005585
100,30.040928674876806,9.041443272218839e-07,-0.000398944850622434
100,30.38716854972869,1.2945824826592348e-06,-0.00040907836087964084
100,30.733405212791826,2.2775430083480585e-06,-0.0003362629779059653
100,31.079639062938174,1.0319993330513965e-06,-0.00033019376057367387
100,31.425869974830352,8.307917977841085e-07,-0.000319551135952496
100,31.772098117832,8.743971576976167e-07,-0.0003187253190972898
100,32.118323504217194,6.37751050567927e-07,-0.000346932684791639
100,32.46454606469286,-2.6026519336525016e-07,-0.00035847491492721717
100,32.81076631111834,1.3818860306762844e-07,-0.00030979417013147267
100,33.1569846564237,8.240000826809191e-08,-0.00024355487622389213
100,33.50320195647688,2.591759729113591e-08,-0.00020105477038064552
100,33.84941924880935,-2.1913196442501872e-08,-0.00016819046554933416
100,34.195637159913446,-1.1920321383223283e-06,-0.00013397998171684649
100,34.54185498118561,-5.420435687859872e-08,-8.097867996210493e-05
100,34.88807216658213,-7.008403084717113e-08,-2.671749027781003e-05
100,35.2342896720943,-1.3349527256534965e-07,3.657260793273486e-06
100,35.58050824387602,-1.788910090248484e-06,1.2513724656620211e-05
