a_bef_b,distance,va_acc,vb_acc
100,11.274082104851157,3.2029756959236333e-07,-3.6505111765703894e-07
100,11.266071875982425,4.694905555400925e-08,-4.0716064001299724e-07
100,11.258061384183401,-1.279043240490451e-07,-3.548809335547632e-07
100,11.250050664997794,-1.068108684568242e-07,-3.894909252713841e-07
100,11.242039716879068,-2.842502040022774e-08,-1.0009951946702432e-06
100,11.234028524020543,1.9716332419610093e-08,-4.425133627270952e-07
100,11.226017071024888,2.3612884133507428e-08,-2.4159482312932463e-07
100,11.218005348620844,7.149720592123271e-09,-1.9790735203617858e-07
100,11.20999334881744,5.296257767404988e-09,-1.5301097290586425e-07
100,11.201981068304557,-8.096684061368762e-10,-1.1615340106649213e-07
100,11.193968536583505,1.9353454466555776e-07,-8.229385496174141e-08
100,11.18595577558492,-1.1872243462081485e-07,-3.019281455871432e-07
100,11.177942785968895,-1.6052229370346284e-07,-3.2627397822445213e-06
100,11.169929496563757,-3.6100576373203005e-08,-1.838490500263695e-06
100,11.161915638120735,7.601681282178027e-08,-2.2446199930149697e-06
100,11.153901136451626,6.495660335347379e-08,-2.774851974104166e-06
100,11.145885931298835,1.634351872591561e-08,-4.0370622611630175e-06
100,11.137869982295651,-1.2515736783115447e-08,-3.516765231303463e-06
100,11.129853270188804,-1.4549591427726604e-08,-2.8046298252144818e-06
100,11.121835770229072,-4.5074165842889375e-09,-3.0397639744810635e-06
100,11.113817464418464,1.6652457631671287e-09,6.961380583915651e-06
100,11.10579873844719,2.717933359348462e-09,-6.215979071400712e-07
100,11.097780434637283,1.986225160406323e-09,-2.73031845087803e-06
100,11.089762540738176,1.5884130179149512e-09,-1.9210899440419337e-06
100,11.081745088259499,2.5163609331780014e-09,-1.1897453469045562e-06
100,11.073728106155055,1.2800470245348333e-07,-6.837877748210073e-07
100,11.065711549443455,1.6887600275578888e-07,-2.2724373893968874e-07
100,11.057695426737226,1.7071223306184338e-07,1.8000830721262674e-07
100,11.04967975376224,2.119267994826895e-07,4.3090712561611073e-07
100,11.041664544873194,1.7435790438420978e-07,6.528862761500733e-07
100,11.033649814334163,1.3166302702591209e-07,8.459467531148742e-07
100,11.0256355760169,-2.200202766673928e-07,9.369606982222821e-07
100,11.01762184109645,-1.7248899801909426e-07,1.0129133937512046e-06
100,11.009608587583271,-1.5712087971334112e-08,1.0738049345674423e-06
100,11.00159574321745,4.9331970411466733e-08,1.072864742167169e-06
100,10.993583300159836,3.284161622478642e-08,1.0657467558298878e-06
100,10.985571251665213,1.551022626922992e-08,1.0524524587294377e-06
100,10.9775595908826,3.158755022060602e-09,1.0053878532683966e-06
100,10.969548310685987,-8.948616575742492e-09,9.573976183902092e-07
100,10.961537403940616,-2.2452103592149834e-07,9.084820578055858e-07
100,10.953526862231916,-5.04145242451361e-07,8.441829547728702e-07
100,10.945516592191325,-1.409667345608652e-07,7.817154742225108e-07
100,10.93750653176575,-1.4013523502985628e-07,7.210796089694901e-07
100,10.929496665443938,-1.5696412074436314e-07,-1.0059308078040596e-06
100,10.921486976306129,-1.36817670143197e-07,-1.319967660803822e-06
100,10.913477370807623,-1.1409597879957592e-07,5.350689561506099e-07
100,10.905467821932136,-2.065288557434308e-07,7.545759764892733e-07
100,10.897458337010546,-5.612431983424661e-07,6.368255550441451e-07
100,10.889448903543475,-1.637733676184219e-07,5.279489721939098e-07
100,10.881439414215928,-2.65015388866029e-08,4.3974530928246345e-07
100,10.873429844161484,-1.0816931109188542e-07,3.5818179336702487e-07
100,10.865420196462507,-1.432501427662962e-07,9.771904651841216e-07
100,10.857410481248738,-2.4773845767985774e-07,1.7189203794521785e-06
100,10.849400746844433,-2.120607197690256e-07,4.238347092990938e-07
100,10.841390988218347,-3.015867911326973e-06,3.200222184247043e-07
100,10.833381164604589,-7.864190896537721e-06,2.627803539356677e-07
100,10.825371074699977,-7.858981669799853e-06,1.8042362478569833e-07
100,10.817360383905108,-7.920974915700102e-06,1.0342622304013229e-07
100,10.809349186521414,-1.0471957777651855e-05,6.426728686361316e-08
100,10.80133756394986,-8.554143563693783e-06,1.375929377009431e-07
100,10.793325573637762,-6.427627290919576e-06,2.9921797454543115e-07
100,10.785313297229251,-6.654100616320013e-06,-6.380761144234418e-08
100,10.777300805315633,2.9488729321566786e-06,-8.601500827795093e-08
100,10.769288119564745,1.3558068296173563e-05,-1.0512937228635339e-07
100,10.761275247307177,-1.6520434128419818e-06,-1.1246171896734299e-07
100,10.753262403978818,-8.180734056762868e-07,-1.193058227257889e-07
100,10.745249585905416,-9.813938018150825e-08,-1.4468180280135317e-07
100,10.737236785184969,3.6197948075663006e-07,-2.0845366088316293e-07
100,10.729223996467834,7.763014676642193e-07,-1.3746041424390468e-07
100,10.721211213935671,1.145694079714395e-06,-1.274014688717254e-07
100,10.713198435303198,1.3443340967187257e-06,-1.1910667625627234e-07
100,10.705185660568052,1.5136493728224516e-06,-1.1059247355154459e-07
100,10.69717289065106,1.6536055874591081e-06,-1.0227352913181366e-07
100,10.689160127183488,1.6817106299732648e-06,-9.34193645970821e-08
100,10.68114737310784,1.6957309728061761e-06,-1.0182286341140782e-07
100,10.673134631855227,1.6963647284925794e-06,-1.514004674488868e-07
100,10.665121906153255,1.6342114149166083e-06,-1.0799909303498682e-07
100,10.657109197365202,1.5688705121120558e-06,-9.08396672166175e-08
100,10.649096510729398,1.5004935337011432e-06,-8.018704567865464e-08
100,10.64108385134548,1.4021671570869516e-06,-7.560634223071606e-08
100,10.633071224370898,1.3060092819932473e-06,-6.30163630344837e-08
100,10.625058635035224,1.2120175068408492e-06,-5.031594102281691e-08
100,10.617046088552655,1.1080876859788073e-06,-7.101929277517177e-08
100,10.609033590142698,1.0086134403440676e-06,-1.9613573699586876e-07
100,10.601021143246184,9.135959337322944e-07,-5.474903168178889e-08
100,10.593008749237768,-4.412203014977092e-07,3.201738964976959e-08
100,10.584996422846165,-2.0032857726520815e-06,2.308895508290792e-08
100,10.576984096599464,6.494413884408329e-07,1.665466971577313e-08
100,10.568971702802935,5.752215660592811e-07,7.623978589865748e-09
100,10.560959243742836,5.038308376479902e-07,5.681663890158519e-09
100,10.552946720381804,4.364713470836241e-07,-3.648780090668145e-09
100,10.54493413379949,3.794736903128267e-07,-8.70775224072239e-08
100,10.53692148409985,5.954130953123038e-07,-2.4836165630287964e-08
100,10.528908771136043,1.7802197729565582e-06,-3.0872590718542057e-09
100,10.5208959807038,1.0557715288394782e-06,-2.840713080450326e-09
100,10.512883167190255,6.899946588370298e-07,-2.0139347565346377e-09
100,10.504870341120657,5.928511455471243e-07,-1.45305213854121e-09
100,10.496857499930144,5.945446982614072e-07,-8.576598558329011e-10
100,10.488844642351502,4.5930794885973984e-07,-2.1526514259046515e-09
100,10.480831767621067,3.19717734741785e-07,-4.5790450555427475e-08
100,10.472818875409278,5.594870495943204e-07,-1.6709190681189993e-08
100,10.464805965157085,2.981301409448725e-07,-2.5282624632864485e-09
100,10.456793039983735,4.653710016380252e-08,-2.4085228149694755e-09
100,10.448780110574985,-4.920168301206857e-08,-2.531698673813568e-09
100,10.440767179592235,-9.91793358908358e-08,-2.121775877070308e-09
100,10.432754248562139,-1.4045356749665985e-07,-1.6413619981864152e-09
100,10.424741318872222,-1.605763497094223e-07,1.0201066769344234e-07
100,10.416728391808071,-1.765036182990476e-07,4.4882394137758306e-08
100,10.408715470875016,-2.1202842163615093e-07,-6.323131290243541e-10
100,10.400702559146108,-2.560696394148528e-07,-2.562710753433096e-08
100,10.39268965521281,-1.9452756356198464e-07,-1.9458856862331864e-08
100,10.384676758544126,-1.8852335060781668e-07,-1.3862078860233236e-08
100,10.376663870019957,-1.81229712636542e-07,-9.834780218306592e-09
100,10.368650990160383,-1.6914575445045178e-07,-6.16157399533522e-09
100,10.360638119441749,-1.5728046107906006e-07,2.3555640077573637e-07
100,10.352625261135234,-1.5612497020974714e-07,3.4065627294865685e-07
100,10.344612423036354,-1.968562261328463e-07,1.4830689267102478e-07
100,10.336599608189234,-1.3450690605733275e-07,1.15556896962934e-07
100,10.328586812466613,-9.306883216862667e-08,1.0000317707255039e-07
100,10.320574034188283,-8.658638407145006e-08,7.168672440332884e-08
100,10.312561272680066,-7.973724495112466e-08,4.4825564717158445e-08
100,10.304548527189693,-7.368039189860351e-08,3.240785476581149e-08
100,10.296535796961482,-6.607047296459216e-08,2.659547013119017e-07
100,10.288523082745131,-1.7742531831186562e-07,2.4740456201883567e-07
100,10.280510397236133,-2.249848777098531e-07,-9.641131717823872e-08
100,10.272497738717409,-1.3135950937516582e-07,-8.088743400222223e-08
100,10.26448509843474,-1.0799256302449566e-07,-7.375781491885256e-08
100,10.25647247369001,-9.84481490235595e-08,-5.750731615143021e-08
100,10.248459862855036,-7.591789384794163e-08,-5.547279222790343e-08
100,10.240447264374621,-5.4281171592510703e-08,-5.339953789415756e-08
100,10.232434676855489,-4.446569776073541e-08,9.117291699350631e-08
100,10.224422099623538,-5.565528217890889e-08,1.6173307986306752e-07
100,10.216409537909687,-1.3680683357229804e-08,-4.2555868991834485e-08
100,10.208396986948369,4.2573310470904545e-08,-4.826233247593749e-08
100,10.200384442905246,3.4524112725326695e-08,-3.296766851432278e-08
100,10.192371903937113,2.9358851281547902e-08,-2.0235599103452456e-08
100,10.184359384967696,1.9321345587647708e-08,1.012576948394806e-06
100,10.176346910967695,1.8361325293329927e-08,2.861829036579101e-07
100,10.168334430753962,1.1725482337798695e-08,-6.90358583945297e-07
100,10.160321904497303,-3.133810506316725e-08,-2.3628874343125866e-09
100,10.152309355260687,5.545085694654577e-10,8.370380836924708e-09
100,10.144296802945984,1.1127670445915804e-08,-3.653332296702679e-08
100,10.136284251967494,1.0515044837179627e-08,-8.676580691221934e-09
100,10.128271697066934,1.0785861715673879e-08,-4.7712931205733146e-09
